Frequency [Hz]	Re(Zxdip) [Ohm/m]	Im(Zxdip) [Ohm/m]
2.41810000e+10 3.94420037e+04 3.93833117e+04
2.42805000e+10 3.93616735e+04 3.93026322e+04
2.43800000e+10 3.92818381e+04 3.92224473e+04
2.44795000e+10 3.92024925e+04 3.91427521e+04
2.45790000e+10 3.91236317e+04 3.90635414e+04
2.46785000e+10 3.90452508e+04 3.89848104e+04
2.47780000e+10 3.89673449e+04 3.89065543e+04
2.48775000e+10 3.88899094e+04 3.88287684e+04
2.49770000e+10 3.88129396e+04 3.87514480e+04
2.50765000e+10 3.87364308e+04 3.86745884e+04
2.51188643e+10 3.87039943e+04 3.86420024e+04
2.51760000e+10 3.86603784e+04 3.85981850e+04
2.52755000e+10 3.85847780e+04 3.85222335e+04
2.53750000e+10 3.85096251e+04 3.84467293e+04
2.54745000e+10 3.84349154e+04 3.83716680e+04
2.55740000e+10 3.83606445e+04 3.82970455e+04
2.56735000e+10 3.82868082e+04 3.82228573e+04
2.57730000e+10 3.82134023e+04 3.81490994e+04
2.58725000e+10 3.81404227e+04 3.80757675e+04
2.59720000e+10 3.80678652e+04 3.80028576e+04
2.60715000e+10 3.79957259e+04 3.79303657e+04
2.61710000e+10 3.79240007e+04 3.78582877e+04
2.62705000e+10 3.78526857e+04 3.77866198e+04
2.63700000e+10 3.77817771e+04 3.77153581e+04
2.64695000e+10 3.77112710e+04 3.76444988e+04
2.65690000e+10 3.76411637e+04 3.75740380e+04
2.66685000e+10 3.75714514e+04 3.75039721e+04
2.67680000e+10 3.75021305e+04 3.74342974e+04
2.68675000e+10 3.74331973e+04 3.73650103e+04
2.69670000e+10 3.73646483e+04 3.72961072e+04
2.70665000e+10 3.72964799e+04 3.72275845e+04
2.71660000e+10 3.72286887e+04 3.71594388e+04
2.72655000e+10 3.71612711e+04 3.70916666e+04
2.73650000e+10 3.70942239e+04 3.70242646e+04
2.74645000e+10 3.70275435e+04 3.69572293e+04
2.75640000e+10 3.69612268e+04 3.68905575e+04
2.76635000e+10 3.68952705e+04 3.68242458e+04
2.77630000e+10 3.68296713e+04 3.67582912e+04
2.78625000e+10 3.67644260e+04 3.66926903e+04
2.79620000e+10 3.66995315e+04 3.66274400e+04
2.80615000e+10 3.66349847e+04 3.65625372e+04
2.81610000e+10 3.65707824e+04 3.64979789e+04
2.81838293e+10 3.65561001e+04 3.64832149e+04
2.82605000e+10 3.65069217e+04 3.64337620e+04
2.83600000e+10 3.64433996e+04 3.63698834e+04
2.84595000e+10 3.63802131e+04 3.63063403e+04
2.85590000e+10 3.63173592e+04 3.62431297e+04
2.86585000e+10 3.62548352e+04 3.61802488e+04
2.87580000e+10 3.61926381e+04 3.61176946e+04
2.88575000e+10 3.61307650e+04 3.60554644e+04
2.89570000e+10 3.60692133e+04 3.59935553e+04
2.90565000e+10 3.60079802e+04 3.59319647e+04
2.91560000e+10 3.59470629e+04 3.58706898e+04
2.92555000e+10 3.58864588e+04 3.58097278e+04
2.93550000e+10 3.58261652e+04 3.57490763e+04
2.94545000e+10 3.57661795e+04 3.56887324e+04
2.95540000e+10 3.57064991e+04 3.56286937e+04
2.96535000e+10 3.56471214e+04 3.55689576e+04
2.97530000e+10 3.55880439e+04 3.55095215e+04
2.98525000e+10 3.55292641e+04 3.54503830e+04
2.99520000e+10 3.54707795e+04 3.53915395e+04
3.00515000e+10 3.54125877e+04 3.53329887e+04
3.01510000e+10 3.53546863e+04 3.52747280e+04
3.02505000e+10 3.52970728e+04 3.52167552e+04
3.03500000e+10 3.52397449e+04 3.51590679e+04
3.04495000e+10 3.51827003e+04 3.51016636e+04
3.05490000e+10 3.51259366e+04 3.50445402e+04
